,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,QuotedBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
281,MMI Tank,3240 S. 37th Ave,,Phoenix,AZ,85009,SCC_14634,2020-06-01,SCC_4927,548,,David Cooper,,,602-272-6000,,Formula for Total??,SCC_14634, ,MMI Tank - 14634,Quote,2020-09-29,282,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-01,DESERT
282,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_14635,2020-06-01,SCC_4973,548,,,,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_14635, ,Keller Electrical Ind - 14635,Quote,2020-09-29,283,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-07-03,DESERT
283,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_14636,2020-06-01,SCC_4973,548,,,,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_14636, ,Keller Electrical Ind - 14636,Quote,2020-09-29,284,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-01,DESERT
284,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_14637,2020-06-01,SCC_4973,548,,,,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_14637, ,Keller Electrical Ind - 14637,Quote,2020-09-29,285,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
285,CAPITOL ENGINEERING CO,742 E SOUTHERN PACIFIC DRIVE,,Phoenix,AZ,85034,SCC_14638,2020-06-01,SCC_4900,548,,,,NET 30,602-252-5754,,Formula for Total??,SCC_14638, ,CAPITOL ENGINEERING CO - 14638,Quote,2020-09-29,286,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2022-05-04,DESERT
286,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14639,2020-06-02,SCC_4890,548,,J,,NET 30,(602) 247-4370,,Formula for Total??,SCC_14639, ,Currier Construction - 14639,Quote,2020-09-30,287,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
287,robert doenges,,,,  ,,SCC_14640,2020-06-02,SCC_4980,548,,,,PAY UPFRONT,,,Formula for Total??,SCC_14640, ,robert doenges - 14640,Quote,2020-09-30,288,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-02,DESERT
288,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_14641,2020-06-02,SCC_4899,3,,Ericka Scott,,NET 30,602.763.0735,602.438.8579,Formula for Total??,SCC_14641, ,Southwest Metalsmiths - 14641,Quote,2020-09-30,289,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-02,DESERT
289,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14642,2020-06-02,SCC_4890,548,,J,,NET 30,(602) 247-4370,,Formula for Total??,SCC_14642, ,Currier Construction - 14642,Quote,2020-09-30,290,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
290,Pacific Tek,204 S 69th Avenue,,Phoenix,AZ,85043,SCC_14643,2020-06-03,SCC_4981,9796,,Dianne Positeri,,,1-800-884-5551,,Formula for Total??,SCC_14643, ,Pacific Tek - 14643,Quote,2020-10-01,291,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-18,DESERT
291,Todd Whiteley,,,,  ,,SCC_14644,2020-06-04,SCC_4982,548,,,,,,,Formula for Total??,SCC_14644, ,Todd Whiteley - 14644,Quote,2020-10-02,292,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-04,DESERT
292,custom pipe Fabrication,,,,  ,,SCC_14645,2020-06-04,SCC_4983,548,,,,,,,Formula for Total??,SCC_14645, ,custom pipe Fabrication - 14645,Quote,2020-10-02,293,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-04,DESERT
293,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14646,2020-06-09,SCC_4890,548,,J,,NET 30,(602) 247-4370,,Formula for Total??,SCC_14646, ,Currier Construction - 14646,Quote,2020-10-07,294,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-09,DESERT
294,"K.T. Fabrication, Inc",501 E Comstock Drive,,Chandler,AZ,85225,SCC_14647,2020-06-11,SCC_4948,9796,,Mike Mathis,,NET 30,4804973140,4804973158,Formula for Total??,SCC_14647, ,"K.T. Fabrication, Inc - 14647",Quote,2020-10-09,295,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-26,DESERT
295,Keller Electrical Ind,1881 East University Drive,,Phoenix,AZ,85034,SCC_14648,2020-06-15,SCC_4973,548,,,,NET 30,602-437-3015,602-437-8163,Formula for Total??,SCC_14648, ,Keller Electrical Ind - 14648,Quote,2020-10-13,296,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-07-20,DESERT
296,Coin and Professional Equipment Co,3120 W Weldon Ave,,Phoenix,AZ,85017,SCC_14649,2020-06-16,SCC_4984,9796,,David Svancara,,,602-248-0808,,Formula for Total??,SCC_14649, ,Coin and Professional Equipment Co - 14649,Quote,2020-10-14,297,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-17,DESERT
297,Magnum Companies,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14650,2020-06-16,SCC_4949,3,,Tony Higgs,Stair #1 ASU Durham,NET 30,602-272-3600,,Formula for Total??,SCC_14650, ,Magnum Companies - 14650,Quote,2020-10-14,298,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-07-27,DESERT
298,"Phoenix Pumps, Inc.",5100 S 36th Street,,Phoenix,AZ,85040,SCC_14651,2020-06-18,SCC_4950,9796,,Brian Sullivan,,NET 30,602-232-2994,602-232-2996,Formula for Total??,SCC_14651, ,"Phoenix Pumps, Inc. - 14651",Quote,2020-10-16,299,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-23,DESERT
299,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14652,2020-06-19,SCC_4912,3,,Casey Gauthier,Farmers Arts Storefront Canopy,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14652, ,Alstate Steel - 14652,Quote,2020-10-17,300,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-08-19,DESERT
300,"Phoenix Pumps, Inc.",5100 S 36th Street,,Phoenix,AZ,85040,SCC_14653,2020-06-19,SCC_4950,9796,N/A,Brian Sullivan,,NET 30,602-232-2994,602-232-2996,Formula for Total??,SCC_14653, ,"Phoenix Pumps, Inc. - 14653",Quote,2020-10-17,301,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-12-23,DESERT
301,Coin and Professional Equipment Co,3120 W Weldon Ave,,Phoenix,AZ,85017,SCC_14654,2020-06-19,SCC_4984,9796,,David Svancara,,,602-248-0808,,Formula for Total??,SCC_14654, ,Coin and Professional Equipment Co - 14654,Quote,2020-10-17,302,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
302,Denali Metalworks,450 E Pima Street #2,,Phoenix,AZ,85004,SCC_14655,2020-06-24,SCC_4954,9796,,,The Refinery at the Yard,NET 30,602.606.7658,602.606.7517,Formula for Total??,SCC_14655, ,Denali Metalworks - 14655,Quote,2020-10-22,303,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-24,DESERT
303,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14657,2020-06-26,SCC_4912,3,,Casey Gauthier,Clayton,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14657, ,Alstate Steel - 14657,Quote,2020-10-24,304,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-06-26,DESERT
304,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14659,2020-06-30,SCC_4912,3100,,Casey Gauthier,Humphreys & Partners,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14659, ,Alstate Steel - 14659,Quote,2020-10-28,305,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-07-01,DESERT
305,Bad Elf,15230 N 75th St Ste 2010,,Scottsdale,AZ,85260,SCC_14660,2020-06-30,SCC_4986,3,,Larry Fox,,,1-855-422-3353,,Formula for Total??,SCC_14660, ,Bad Elf - 14660,Quote,2020-10-28,306,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
306,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_14661,2020-07-08,SCC_4899,3100,,Jim Toney,Square/Flat Bar Frame Panels,NET 30,,,Formula for Total??,SCC_14661, ,Southwest Metalsmiths - 14661,Quote,2020-11-05,307,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
307,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14662,2020-07-08,SCC_4949,9796,,Tony Higgs,Phx Sky Train Art Wall,NET 30,602-272-3600,,Formula for Total??,SCC_14662, ,Magnum Engineering Inc. - 14662,Quote,2020-11-05,308,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-07-08,DESERT
308,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14663,2020-07-08,SCC_4949,9796,,Tony Higgs,,NET 30,602-272-3600,,Formula for Total??,SCC_14663, ,Magnum Engineering Inc. - 14663,Quote,2020-11-05,309,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-07-08,DESERT
309,"K.T. Fabrication, Inc",501 E Comstock Drive,,Chandler,AZ,85225,SCC_14664,2020-07-23,SCC_4948,9796,,Mike Mathis,,NET 30,4804973140,4804973158,Formula for Total??,SCC_14664, ,"K.T. Fabrication, Inc - 14664",Quote,2020-11-20,310,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
310,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_14665,2020-07-23,SCC_4899,3,Southwest Truck,Jim Toney,Colorado Rockies,NET 30,214-548-8273,,Formula for Total??,SCC_14665, ,Southwest Metalsmiths - 14665,Quote,2020-11-20,311,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
311,MGC Contractors,4110 E. Elwood Street,,Phoenix,AZ,85040,SCC_14666,2020-07-27,SCC_4990,3,Customer Truck,Josh Hoffert,,,6024375000,,Formula for Total??,SCC_14666, ,MGC Contractors - 14666,Quote,2020-11-24,312,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-08-03,DESERT
312,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_14667,2020-07-29,SCC_4899,3100,,John Pepe,10-0816 Fox Technology Center,NET 30,602-759-8240,,Formula for Total??,SCC_14667, ,Southwest Metalsmiths - 14667,Quote,2020-11-26,313,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-07-31,DESERT
313,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14668,2020-08-04,SCC_4912,3,Customer Truck,Casey Gauthier,Farmers Arts Balconies,NET 30,(505) 877-5454,(505) 877-4711,Formula for Total??,SCC_14668, ,Alstate Steel - 14668,Quote,2020-12-02,314,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-04-19,DESERT
314,Design Bits,,,,  ,,SCC_14669,2020-08-06,SCC_4992,3100,,Evan Emery,,,607-345-9255,,Formula for Total??,SCC_14669, ,Design Bits - 14669,Quote,2020-12-04,315,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-08-06,DESERT
315,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14670,2020-08-12,SCC_4912,3,Customer Truck,Casey Gauthier,Farmers Arts Balconies (B&P),NET 30,(505) 877-5454,(505) 877-4711,Formula for Total??,SCC_14670, ,Alstate Steel - 14670,Quote,2020-12-10,316,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-12-28,DESERT
316,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14671,2020-08-12,SCC_4912,3,Customer Truck,Casey Gauthier,Farmers Arts Balconies (M&T),NET 30,(505) 877-5454,(505) 877-4711,Formula for Total??,SCC_14671, ,Alstate Steel - 14671,Quote,2020-12-10,317,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-03-06,DESERT
317,Castle Steel,3828 N 35th Ave,,Phoenix,AZ,85017,SCC_14672,2020-08-20,SCC_4891,3100,,Jeff Hannah,U-Bolts,NET 30,(602) 243-2766,(602) 243-7746,Formula for Total??,SCC_14672, ,Castle Steel - 14672,Quote,2020-12-18,318,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
318,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14673,2020-08-27,SCC_4949,3,,Tony Higgs,Skytrain U Channels,NET 30,602-272-3600,,Formula for Total??,SCC_14673, ,Magnum Engineering Inc. - 14673,Quote,2020-12-25,319,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-08-27,DESERT
319,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14674,2020-08-27,SCC_4949,3,,Tony Higgs,Sky Train,NET 30,602-272-3600,,Formula for Total??,SCC_14674, ,Magnum Engineering Inc. - 14674,Quote,2020-12-25,320,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-09-29,DESERT
320,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14675,2020-08-31,SCC_4912,9796,,Casey Gauthier,,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14675, ,Alstate Steel - 14675,Quote,2020-12-29,321,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-08-31,DESERT
321,Nitti Builders,4248 N Craftsman Ct Suite 100,,Scottsdale,AZ,85251,SCC_14676,2020-09-03,SCC_4976,9796,,Ray Nitti,,,480-459-2010,,Formula for Total??,SCC_14676, ,Nitti Builders - 14676,Quote,2021-01-01,322,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-09-03,DESERT
322,Tru-Stop Inc,1725 W 10th Place,,Tempe,AZ,85281,SCC_14677,2020-09-10,SCC_4939,9796,,Kent Carpenter,,NET 30,602-323-9125,602-323-9379,Formula for Total??,SCC_14677, ,Tru-Stop Inc - 14677,Quote,2021-01-08,323,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-09-11,DESERT
323,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14678,2020-09-11,SCC_4912,3,Alstate Truck,Casey Gauthier,LOT 1 @ FARMER ARTS DISTRICT,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14678, ,Alstate Steel - 14678,Quote,2021-01-09,324,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-04-19,DESERT
324,"K.T. Fabrication, Inc",501 E Comstock Drive,,Chandler,AZ,85225,SCC_14679,2020-09-14,SCC_4948,3,KT Fab Truck,Michael Wolfe,Sky Harbor,NET 30,4804973140,4804973158,Formula for Total??,SCC_14679, ,"K.T. Fabrication, Inc - 14679",Quote,2021-01-12,325,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-09-15,DESERT
325,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14680,2020-09-17,SCC_4912,3,,Casey Gauthier,Farmers Arts,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14680, ,Alstate Steel - 14680,Quote,2021-01-15,326,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
326,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_14681,2020-10-12,SCC_4899,9796,,Robert Rehfeld,,NET 30,,,Formula for Total??,SCC_14681, ,Southwest Metalsmiths - 14681,Quote,2021-02-09,327,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
327,Alloy Builders Corporation,7117 E. Orange Blossom Ln,,Paradise Valley,AZ,85251,SCC_14682,2020-10-23,SCC_4995,3100,,,Cooling Tower Talking Stick,,,,Formula for Total??,SCC_14682, ,Alloy Builders Corporation - 14682,Quote,2021-02-20,328,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-10-23,DESERT
328,Alloy Builders Corporation,7117 E. Orange Blossom Ln,,Paradise Valley,AZ,85251,SCC_14683,2020-10-23,SCC_4995,3100,,,Cooling Tower Talking Stick,,,,Formula for Total??,SCC_14683, ,Alloy Builders Corporation - 14683,Quote,2021-02-20,329,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
329,Alloy Builders Corporation,7117 E. Orange Blossom Ln,,Paradise Valley,AZ,85251,SCC_14684,2020-10-28,SCC_4995,3100,,Zack Causer,Cooling Tower Talking Stick,,480-398-5054,,Formula for Total??,SCC_14684, ,Alloy Builders Corporation - 14684,Quote,2021-02-25,330,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-11-24,DESERT
330,Alloy Builders Corporation,7117 E. Orange Blossom Ln,,Paradise Valley,AZ,85251,SCC_14685,2020-11-02,SCC_4995,3,,Zack Causer,TSRA-Cooling Tower Touchup,,480-398-5054,,Formula for Total??,SCC_14685, ,Alloy Builders Corporation - 14685,Quote,2021-03-02,331,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-03-08,DESERT
331,Southwest Water Works Contractors,2205 W. Grant St.,,Phoenix,AZ,85009,SCC_14686,2020-11-12,SCC_4996,3,Customer Truck,Jeff Wold,ASR well 303 column pipe,DUE ON RECEI,602.442.1110,602.442.1155,Formula for Total??,SCC_14686, ,Southwest Water Works Contractors - 14686,Quote,2021-03-12,332,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-12-17,DESERT
332,"Phoenix Pumps, Inc.",5100 S 36th Street,,Phoenix,AZ,85040,SCC_14687,2020-11-13,SCC_4950,3,,Scott Shepherd,West Anthem Skid,NET 30,602-232-2994,602-232-2996,Formula for Total??,SCC_14687, ,"Phoenix Pumps, Inc. - 14687",Quote,2021-03-13,333,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
333,Tru-Stop Inc,1725 W 10th Place,,Tempe,AZ,85281,SCC_14688,2020-11-19,SCC_4939,9796,,Kent Carpenter,,NET 30,602-323-9125,602-323-9379,Formula for Total??,SCC_14688, ,Tru-Stop Inc - 14688,Quote,2021-03-19,334,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-11-19,DESERT
334,R.J. Ruff & CO.,3883 W. Lower Buckeye Rd.,,Phoenix,AZ,85009,SCC_14690,2020-12-14,SCC_4965,9796,,Ron Ruff,,DUE ON RECEI,602.278.5581,602-269-2632,Formula for Total??,SCC_14690, ,R.J. Ruff & CO. - 14690,Quote,2021-04-13,335,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-12-14,DESERT
335,Phoenix Stair,6029 W Washington St,,Phoenix,AZ,85043,SCC_14692,2020-12-21,SCC_4999,9796,,RC Coles,,,602-233-2300,,Formula for Total??,SCC_14692, ,Phoenix Stair - 14692,Quote,2021-04-20,336,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2020-12-21,DESERT
336,Alloy Builders Corporation,7117 E. Orange Blossom Ln,,Paradise Valley,AZ,85251,SCC_14694,2021-01-12,SCC_4995,3,,Zack Causer,,DUE ON RECEI,480-398-5054,,Formula for Total??,SCC_14694, ,Alloy Builders Corporation - 14694,Quote,2021-05-12,337,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-01-12,DESERT
337,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_14695,2021-01-14,SCC_4899,9796,,Ericka Scott,,NET 30,602.763.0735,602.438.8579,Formula for Total??,SCC_14695, ,Southwest Metalsmiths - 14695,Quote,2021-05-14,338,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-01-15,DESERT
338,MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_14696,2021-02-01,SCC_4898,3,,Dusty Pinckard-,,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14696, ,MILLING MACHINE (MMI) - 14696,Quote,2021-06-01,339,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-02-01,DESERT
339,MILLING MACHINE (MMI),1042 S. Lewis,,Mesa,AZ,85210,SCC_14697,2021-02-02,SCC_4898,3,,Dusty Pinckard-,,NET 30,480-964-9041,480-964-9707,Formula for Total??,SCC_14697, ,MILLING MACHINE (MMI) - 14697,Quote,2021-06-02,340,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
340,Magnum Companies,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_14698,2021-02-02,SCC_4949,3,,Tony Higgs,ASU Durham,NET 30,602-272-3600,,Formula for Total??,SCC_14698, ,Magnum Companies - 14698,Quote,2021-06-02,341,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-03-18,DESERT
341,"Phoenix Pumps, Inc.",5100 S 36th Street,,Phoenix,AZ,85040,SCC_14699,2021-02-05,SCC_4950,9796,,Scott Shepherd,,NET 30,602-232-2994,602-232-2996,Formula for Total??,SCC_14699, ,"Phoenix Pumps, Inc. - 14699",Quote,2021-06-05,342,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-02-08,DESERT
342,"Phoenix Pumps, Inc.",5100 S 36th Street,,Phoenix,AZ,85040,SCC_14700,2021-02-08,SCC_4950,3100,,Scott Shepherd,Sulzer Pumps,NET 30,602-232-2994,602-232-2996,Formula for Total??,SCC_14700, ,"Phoenix Pumps, Inc. - 14700",Quote,2021-06-08,343,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-02-08,DESERT
343,Tru-Stop Inc,1725 W 10th Place,,Tempe,AZ,85281,SCC_14701,2021-02-26,SCC_4939,3,,Kent Carpenter,,NET 30,602-323-9125,602-323-9379,Formula for Total??,SCC_14701, ,Tru-Stop Inc - 14701,Quote,2021-06-26,344,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
344,3 Minute Express Car Wash,840 North Estrella Parkway,,Goodyear,AZ,85338,SCC_14702,2021-03-01,SCC_5002,3,,Duane Hager,,,,,Formula for Total??,SCC_14702, ,3 Minute Express Car Wash - 14702,Quote,2021-06-29,345,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
345,3 Minute Express Car Wash,840 North Estrella Parkway,,Goodyear,AZ,85338,SCC_14703,2021-03-01,SCC_5002,3,,Duane Hager,,,,,Formula for Total??,SCC_14703, ,3 Minute Express Car Wash - 14703,Quote,2021-06-29,346,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
346,"Phoenix Pumps, Inc.",5100 S 36th Street,,Phoenix,AZ,85040,SCC_14704,2021-03-15,SCC_4950,9796,,Sam McFadden,,NET 30,602-732-7301,602-232-2996,Formula for Total??,SCC_14704, ,"Phoenix Pumps, Inc. - 14704",Quote,2021-07-13,347,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-03-16,DESERT
347,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14706,2021-03-22,SCC_4912,3100,,Casey Gauthier,Blast and Prime,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14706, ,Alstate Steel - 14706,Quote,2021-07-20,348,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-04-06,DESERT
348,Alstate Steel,5343 Mohave Street,,Phoenix,AZ,85043,SCC_14707,2021-03-22,SCC_4912,3100,,Casey Gauthier,Top Coats,NET 30,(505)877-5454,(505)877-4711,Formula for Total??,SCC_14707, ,Alstate Steel - 14707,Quote,2021-07-20,349,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-03-22,DESERT
349,Moreno Welding,PO Box 8096,,Phoenix,AZ,85066,SCC_14708,2021-03-23,SCC_5004,3100,,Leonard Moreno,,,602-276-9508,,Formula for Total??,SCC_14708, ,Moreno Welding - 14708,Quote,2021-07-21,350,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-03-30,DESERT
350,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_14709,2021-03-31,SCC_4969,3100,,Ben Santana,Goodyear Civic Park (Sun Burst,,,,Formula for Total??,SCC_14709, ,S Diamond Steel - 14709,Quote,2021-07-29,351,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-04-07,DESERT
351,WTEC Energy Innovation,"777 Terrace Avenue,
Suite 101",,Hasbrouck Heights,NJ,07604,SCC_14710,2021-04-05,SCC_5006,3,,Robert Singh,,,(201) 242-9906,(201) 242-9926,Formula for Total??,SCC_14710, ,WTEC Energy Innovation - 14710,Quote,2021-08-03,352,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
352,Southwest Metalsmiths,5026 E Beverly Rd,,Phoenix,AZ,85044,SCC_14711,2021-04-06,SCC_4899,3100,,Chris Rogalski,210401 City North Balcony,NET 30,,,Formula for Total??,SCC_14711, ,Southwest Metalsmiths - 14711,Quote,2021-08-04,353,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
353,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_14712,2021-04-07,SCC_4969,3100,,Ben Santana,Goodyear Civic Park (Kem Kromi,,,,Formula for Total??,SCC_14712, ,S Diamond Steel - 14712,Quote,2021-08-05,354,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-07-19,DESERT
354,S Diamond Steel,4205 W. Lower Buckeye Rd,,Phoenix,AZ,85009,SCC_14713,2021-04-07,SCC_4969,3100,,Ben Santana,Goodyear Civic Park (Bloc-rust,,,,Formula for Total??,SCC_14713, ,S Diamond Steel - 14713,Quote,2021-08-05,355,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
355,"MP Environmental Services, Inc.",3045 S 51st Ave,,Phoenix,AZ,85043,SCC_14714,2021-04-23,SCC_5008,3,,Andy Tillia,,,602.309.4775,602.278.2884,Formula for Total??,SCC_14714, ,"MP Environmental Services, Inc. - 14714",Quote,2021-08-21,356,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
356,WTEC Energy Innovation,"777 Terrace Avenue,
Suite 101",,Hasbrouck Heights,NJ,07604,SCC_14715,2021-04-28,SCC_5006,3100,,Nick Farinola,Elektron Solar,,(201) 242-9906,(201) 242-9926,Formula for Total??,SCC_14715, ,WTEC Energy Innovation - 14715,Quote,2021-08-26,357,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-06-25,DESERT
357,WTEC Energy Innovation,"777 Terrace Avenue,
Suite 101",,Hasbrouck Heights,NJ,07604,SCC_14716,2021-04-28,SCC_5006,3100,,Nick Farinola,Horseshoe Solar,,(201) 242-9906,(201) 242-9926,Formula for Total??,SCC_14716, ,WTEC Energy Innovation - 14716,Quote,2021-08-26,358,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-06-25,DESERT
358,Currier Construction,36N 56th st,,Phoenix,AZ,85034,SCC_14718,2021-05-04,SCC_4890,3,,J,,NET 30,(602) 247-4370,,Formula for Total??,SCC_14718, ,Currier Construction - 14718,Quote,2021-09-01,359,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,2021-05-04,DESERT
359,Currier Construction Fulton Homes,36N 56th st,,Phoenix,AZ,85034,SCC_14719,2021-05-05,SCC_4890,3,,J,,NET 30,(602) 247-4370,,Formula for Total??,SCC_14719, ,Currier Construction Fulton Homes - 14719,Quote,2021-09-02,360,Y,2023-04-18 09:02:22.120,SCC_Quote.csv,,DESERT
