,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,QuotedBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
1425,Advanced Ceramic Manufacturing,"                              
                              ",                              ,                    ,  ,          ,DCS_11524,2016-03-16,DCS_68,956,N/A                           ,Kirkland Cox,                              ,DUE ON RECEI,520-547-0864        ,                    ,Formula for Total??,DCS_11524, ,Advanced Ceramic Manufacturing - 11524,Quote,2016-07-14,1427,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
1426,Phoenix Fence Company         ,"3626 S. 16th Street           
                              ",                              ,Phoenx              ,AZ,85040     ,DCS_11525,2016-03-17,DCS_3377,1513,N/A                           ,,                              ,NET 30,(602) 276-4283      ,(602) 276-0638      ,Formula for Total??,DCS_11525, ,Phoenix Fence Company          - 11525,Quote,2016-07-15,1428,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2022-11-10,DESERT
1427,Arizona Glass & Glazing       ,"                              
                              ",                              ,                    ,  ,          ,DCS_11526,2016-03-17,DCS_300,956,N/A                           ,,                              ,DUE ON RECEI,(602) 332-9882      ,                    ,Formula for Total??,DCS_11526, ,Arizona Glass & Glazing        - 11526,Quote,2016-07-15,1429,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1428,Tomco Manufacturing & Steel   ,"P.O. Box 3187                 
                              ",                              ,Chandler            ,AZ,85244     ,DCS_11527,2016-03-17,DCS_4431,1513,N/A                           ,Mark R. Fogle,                              ,DUE ON RECEI,480-917-7373        ,                    ,Formula for Total??,DCS_11527, ,Tomco Manufacturing & Steel    - 11527,Quote,2016-07-15,1430,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2016-06-22,DESERT
1429,"Fabrication Distributor, Inc. ","Fabrication Distributor, Inc. 
6316 S. Taxi Way Circle       ",6316 S. Taxi Way Circle       ,Mesa                ,AZ,85212     ,DCS_11529,2016-03-17,DCS_1339,1513,N/A                           ,Devin Avilez,                              ,NET 30,480-988-2477        ,480-988-2491        ,Formula for Total??,DCS_11529, ,"Fabrication Distributor, Inc.  - 11529",Quote,2016-07-15,1431,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2016-05-18,DESERT
1430,"Fabrication Distributor, Inc. ","Fabrication Distributor, Inc. 
6316 S. Taxi Way Circle       ",6316 S. Taxi Way Circle       ,Mesa                ,AZ,85212     ,DCS_11530,2016-03-18,DCS_1339,1513,N/A                           ,Donna Avilez,                              ,NET 30,480-988-2477        ,480-988-2491        ,Formula for Total??,DCS_11530, ,"Fabrication Distributor, Inc.  - 11530",Quote,2016-07-16,1432,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2016-05-18,DESERT
1431,Adams Fence                   ,"503 W Watkins                 
                              ",                              ,Phoenix             ,AZ,85003     ,DCS_11531,2016-03-21,DCS_84,956,                              ,Steve Adams,                              ,NET 30,(602) 256-7800      ,(602) 256-7801      ,Formula for Total??,DCS_11531, ,Adams Fence                    - 11531,Quote,2016-07-19,1433,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1432,Precision Glass & Aluminum    ,"                              
                              ",                              ,                    ,  ,          ,DCS_11532,2016-03-21,DCS_3437,956,                              ,Darrin Kloostra,                              ,NET 30,602-410-2609        ,602-334-1419        ,Formula for Total??,DCS_11532, ,Precision Glass & Aluminum     - 11532,Quote,2016-07-19,1434,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2022-11-10,DESERT
1433,"Fabrication Distributor, Inc. ","Fabrication Distributor, Inc. 
6316 S. Taxi Way Circle       ",6316 S. Taxi Way Circle       ,Mesa                ,AZ,85212     ,DCS_11533,2016-03-21,DCS_1339,956,N/A                           ,Ruth Kolling,                              ,NET 30,480-988-2477        ,480-988-2491        ,Formula for Total??,DCS_11533, ,"Fabrication Distributor, Inc.  - 11533",Quote,2016-07-19,1435,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-04,DESERT
1434,Southwest Metalsmiths         ,"5026 E Beverly Road           
                              ",                              ,Phoenix             ,AZ,85044     ,DCS_11534,2016-03-21,DCS_4110,3,N/A                           ,Ericka Scott,New Central Library           ,NET 30,602.438.8577        ,602.438.8579        ,Formula for Total??,DCS_11534, ,Southwest Metalsmiths          - 11534,Quote,2016-07-19,1436,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2020-01-29,DESERT
1435,Advanced Ceramic Manufacturing,"                              
                              ",                              ,                    ,  ,          ,DCS_11535,2016-03-21,DCS_68,956,N/A                           ,Kirkland Cox,                              ,DUE ON RECEI,520-547-0864        ,                    ,Formula for Total??,DCS_11535, ,Advanced Ceramic Manufacturing - 11535,Quote,2016-07-19,1437,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
1436,Walk In                       ,"                              
                              ",                              ,Walk                ,IN,          ,DCS_11536,2016-03-22,DCS_4615,956,                              ,,                              ,,                    ,                    ,Formula for Total??,DCS_11536, ,Walk In                        - 11536,Quote,2016-07-20,1438,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1437,Precision Southwest           ,"                              
                              ",                              ,                    ,  ,          ,DCS_11540,2016-03-22,DCS_3443,956,N/A                           ,Lisa Andrade,                              ,,520-887-1166        ,                    ,Formula for Total??,DCS_11540, ,Precision Southwest            - 11540,Quote,2016-07-20,1439,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
1438,Arizona Pool and Fountain Guys,"                              
                              ",                              ,                    ,  ,          ,DCS_11541,2016-03-22,DCS_398,956,N/A                           ,Talease,                              ,NET 30,6025133691          ,                    ,Formula for Total??,DCS_11541, ,Arizona Pool and Fountain Guys - 11541,Quote,2016-07-20,1440,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1439,Sign Of The Times             ,"                              
                              ",                              ,                    ,  ,          ,DCS_11543,2016-03-23,DCS_4042,956,                              ,Dan,                              ,DUE ON RECEI,(602) 269-6887      ,                    ,Formula for Total??,DCS_11543, ,Sign Of The Times              - 11543,Quote,2016-07-21,1441,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1440,Forms+Surfaces                ,"                              
                              ",                              ,                    ,  ,          ,DCS_11544,2016-03-23,DCS_1401,1513,                              ,Jason Iverson,                              ,NET 30,(412) 781-9003      ,(412) 781-7840      ,Formula for Total??,DCS_11544, ,Forms+Surfaces                 - 11544,Quote,2016-07-21,1442,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-10-22,DESERT
1441,"K.T. Fabrication, Inc         ","501 E. Comstock Drive         
                              ",                              ,Chandler            ,AZ,85225     ,DCS_11545,2016-03-23,DCS_2450,1513,                              ,Mike Mathis,                              ,NET 30,(480) 497-3140      ,(480) 497-3158      ,Formula for Total??,DCS_11545, ,"K.T. Fabrication, Inc          - 11545",Quote,2016-07-21,1443,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2016-03-30,DESERT
1442,Super Radiator Coils          ,"2610 S. 21st Street           
                              ",                              ,Phoenix             ,AZ,85034     ,DCS_11546,2016-03-23,DCS_4259,956,N/A                           ,Liza Celaya,                              ,NET 30,602-393-3105        ,602-257-0472        ,Formula for Total??,DCS_11546, ,Super Radiator Coils           - 11546,Quote,2016-07-21,1444,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1443,Precision Glass & Aluminum    ,"                              
                              ",                              ,                    ,  ,          ,DCS_11547,2016-03-25,DCS_3437,956,                              ,Darrin Kloostra,                              ,NET 30,602-410-2609        ,602-334-1419        ,Formula for Total??,DCS_11547, ,Precision Glass & Aluminum     - 11547,Quote,2016-07-23,1445,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2022-11-10,DESERT
1444,E2 Innovations                ,"4001 N. 28th Ave.             
                              ",                              ,Phoenix             ,AZ,85017     ,DCS_11548,2016-03-24,DCS_1190,956,N/A                           ,Alex,                              ,NET 30,602-212-9515        ,                    ,Formula for Total??,DCS_11548, ,E2 Innovations                 - 11548,Quote,2016-07-22,1446,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1445,Walk In                       ,"                              
                              ",                              ,Walk                ,IN,          ,DCS_11549,2016-03-24,DCS_4615,956,                              ,,                              ,,                    ,                    ,Formula for Total??,DCS_11549, ,Walk In                        - 11549,Quote,2016-07-22,1447,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1446,Fairlane Fence                ,"                              
                              ",                              ,                    ,  ,          ,DCS_11550,2016-03-24,DCS_1342,1513,                              ,JR Gonzales,                              ,DUE ON RECEI,602-885-3777        ,602-254-5501        ,Formula for Total??,DCS_11550, ,Fairlane Fence                 - 11550,Quote,2016-07-22,1448,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2016-03-24,DESERT
1447,Trademark Visual              ,"3732 E. University Dr.        
                              ",                              ,Phoenix             ,AZ,85034     ,DCS_11551,2016-03-24,DCS_4468,3,N/A                           ,,                              ,NET 30,602-272-5055        ,602-272-5011        ,Formula for Total??,DCS_11551, ,Trademark Visual               - 11551,Quote,2016-07-22,1449,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2022-01-12,DESERT
1448,Wilson Welding &Repair        ,"                              
                              ",                              ,                    ,  ,          ,DCS_11552,2016-03-24,DCS_4698,1513,                              ,Matthew,                              ,DUE ON RECEI,6232253614          ,                    ,Formula for Total??,DCS_11552, ,Wilson Welding &Repair         - 11552,Quote,2016-07-22,1450,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1449,"Fabrication Distributor, Inc. ","Fabrication Distributor, Inc. 
6316 S. Taxi Way Circle       ",6316 S. Taxi Way Circle       ,Mesa                ,AZ,85212     ,DCS_11554,2016-03-25,DCS_1339,1513,N/A                           ,Ruth Kolling,                              ,NET 30,480-988-2477        ,480-988-2491        ,Formula for Total??,DCS_11554, ,"Fabrication Distributor, Inc.  - 11554",Quote,2016-07-23,1451,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2019-01-04,DESERT
1450,"Ducts, Inc.                   ","5162 W. Van Buren             
                              ",                              ,Phoenix             ,AZ,85043     ,DCS_11555,2016-03-25,DCS_1174,3,N/A                           ,Tom Fault,                              ,NET 30,(602) 233-2980      ,(602) 233-2983      ,Formula for Total??,DCS_11555, ,"Ducts, Inc.                    - 11555",Quote,2016-07-23,1452,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2022-11-18,DESERT
1451,Adams Fence                   ,"503 W Watkins                 
                              ",                              ,Phoenix             ,AZ,85003     ,DCS_11557,2016-03-28,DCS_84,956,                              ,Steve Adams,                              ,NET 30,(602) 256-7800      ,(602) 256-7801      ,Formula for Total??,DCS_11557, ,Adams Fence                    - 11557,Quote,2016-07-26,1453,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2016-11-23,DESERT
1452,"Fabrication Distributor, Inc. ","Fabrication Distributor, Inc. 
6316 S. Taxi Way Circle       ",6316 S. Taxi Way Circle       ,Mesa                ,AZ,85212     ,DCS_11558,2016-03-28,DCS_1339,1513,N/A                           ,Donna Avilez,                              ,NET 30,480-988-2477        ,480-988-2491        ,Formula for Total??,DCS_11558, ,"Fabrication Distributor, Inc.  - 11558",Quote,2016-07-26,1454,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,,DESERT
1453,Southwest Metalsmiths         ,"5026 E Beverly Road           
                              ",                              ,Phoenix             ,AZ,85044     ,DCS_11559,2016-03-28,DCS_4110,1513,N/A                           ,Tristan O'Brien,                              ,NET 30,(602) 438-8577      ,(602) 438-8579      ,Formula for Total??,DCS_11559, ,Southwest Metalsmiths          - 11559,Quote,2016-07-26,1455,Y,2023-04-14 08:43:15.983,DCS_Quote.csv,2016-07-14,DESERT
